btle,date,press,fluo,depth,fluo_volt,temp,fuco,peri,hex,but,allo,tchlb,zea,dvchla,chla,tchla,phytinea,profile,ze,wdp,micro,nano,pico,amicro,anano,apico,microfluo,nanofluo,picofluo,optical_layer,ratio
8,2014-03-14,30.02,0.4701,30,1.6119,13.29,0.1208,0.0208,0.3939,0.0503,0.0458,0.1143,0.0613,0,1.1997,1.1997,0.0143,29,38.614150674590746,1.091328,0.190212291813277,0.7934690578817734,0.1570838464696223,0.03029691727921681,0.061754585543582624,0.08149624730713441,0.006913686430847356,0.05878572326753172,0.015358252276613173,2.5538034367147304,0.39184796199049765
9,2014-03-14,19.872,0.527,20,1.6598,13.2998,0.1218,0.0286,0.4741,0.0591,0.0533,0.114,0.0801,0,1.3872,1.3872,0.0134,29,38.614150674590746,1.263045,0.1712686404680752,0.8170833184882567,0.15803949978029286,0.024691467942470704,0.06938743651105955,0.0974410853788996,0.005866294214870676,0.07864774358405079,0.021362242430853117,2.03586895780982,0.37990196078431376
10,2014-03-14,10.25,0.3596,10,1.5003,13.3588,0.1027,0.0266,0.4323,0.0499,0.0723,0.0967,0.0895,0,1.309,1.309,0.0113,29,38.614150674590746,1.268666,0.1455733818041943,0.8282014336318623,0.1591183179812496,0.020123122875352114,0.07796370590453494,0.11650555005355202,0.003834572883699091,0.08452167577881783,0.02426646081244194,1.51793447890491,0.2747135217723453
11,2014-03-14,5.346,0.3042,5,1.4313,13.4575,0.0925,0.024,0.3884,0.0441,0.0756,0.0794,0.0873,0,1.21,1.21,0.0099,29,38.614150674590746,1.1958590000000002,0.1391301148379533,0.8314910035380423,0.15604598869933659,0.018166430996642537,0.08264151884638411,0.12739396815571685,0.0030582721332179427,0.08314597212178043,0.024053974435380668,1.258967239452455,0.251404958677686
1,2014-03-15,199.95,0.1766,200,1.2118,13.4839,0,0,0,0,0,0,0,0,0.0023,0.0023,0,30,55.957311444271966,0,NaN,NaN,NaN,0.2761273879335661,0.017538738941281842,0.01182793633221639,NaN,NaN,NaN,8.148163302276412,76.78260869565217
2,2014-03-15,150.155,0.176,150,1.2104,13.5442,9e-4,0,0.001,4e-4,0,0,0,0,0.0038,0.0038,0,30,55.957311444271966,0.0029320000000000006,0.4788540245566166,0.6541609822646657,0,0.13631482033592945,0.02621952377823904,0.0219113690008046,2.4804462123337334e-4,6.517679983128152e-5,0,6.36112247670731,46.315789473684205
3,2014-03-15,79.374,0.1842,79,1.2284,13.4681,0.0076,0,0.0042,0.003,4e-4,0.0031,9e-4,0,0.0249,0.0249,0,30,55.957311444271966,0.025037999999999998,0.47352024922118385,0.45219266714593814,0.1397076443805416,0.050028648928640715,0.04640815873551714,0.05258834117178349,5.898704998913377e-4,5.225371839910445e-4,1.8294013234805402e-4,3.8235245043991832,7.397590361445784
4,2014-03-15,70.984,0.1902,71,1.2411,13.497,0.0082,8e-4,0.0044,0.0029,7e-4,0.0032,9e-4,0,0.0288,0.0288,0.0012,30,55.957311444271966,0.028340999999999998,0.47732966373804747,0.45735859708549453,0.1258600613951519,0.044685657146128016,0.049491950242273396,0.058040501635936395,6.142979433448789e-4,6.519043851791403e-4,2.1038345565996584e-4,3.5375979723081263,6.604166666666667
5,2014-03-15,60.019,0.2069,60,1.2748,13.3117,0.022,0.0029,0.0127,0.0065,0.0017,0.0125,0.0037,0,0.0939,0.0939,0.0023,30,55.957311444271966,0.08021399999999998,0.4611165133268507,0.4234547585209565,0.17717605405540182,0.038258112423841285,0.05406950372750427,0.06647195851745909,0.0016565319115500114,0.00214993333369773,0.0011058827717214835,3.1444489906829243,2.203407880724175
6,2014-03-15,50.072,0.2351,50,1.3262,13.4635,0.0403,0.0059,0.0374,0.0103,0.0062,0.0289,0.0136,0,0.227,0.227,0.0044,30,55.957311444271966,0.190927,0.3577073960204686,0.5066858013795847,0.21200249309945685,0.03322081304843181,0.05859730879366402,0.0751952801770278,0.002697516030136878,0.006739726330810654,0.0036187402187731477,2.787040825569103,1.03568281938326
7,2014-03-15,39.946,0.2693,40,1.3813,13.4944,0.0493,0.017,0.0668,0.0148,0.0132,0.0483,0.024,0,0.3813,0.3813,0.0052,30,55.957311444271966,0.315387,0.29344265933599045,0.5685839936332189,0.22057662490844585,0.02884675562067494,0.06350427433483868,0.08506339044330372,0.003227654428654898,0.013767795055439505,0.007154330209793675,2.4296326604552827,0.7062680304222397
8,2014-03-15,29.391,0.329,29,1.4635,13.4419,0.057,0.0249,0.1271,0.0238,0.0222,0.0736,0.0355,0,0.5908,0.5908,0.0061,30,55.957311444271966,0.48940500000000003,0.22849786986238393,0.6594885626423922,0.21329777995729504,0.0246974642442846,0.06937783985176599,0.0974204219730722,0.0033340722571612966,0.027031399324520845,0.012276563888105406,2.0364836788300797,0.556872037914692
9,2014-03-15,19.775,0.3508,20,1.49,13.4184,0.0652,0.0258,0.1847,0.0299,0.0293,0.0963,0.0492,0,0.7711,0.7711,0.007,30,55.957311444271966,0.6441890000000001,0.19473787972163445,0.6986070858086678,0.21847470230010133,0.021750558433729215,0.074585349980622,0.10885462915628442,0.0032661156001477358,0.04017882401475945,0.018338286859127317,1.7148163302276413,0.45493450914278305
10,2014-03-15,10.113,0.2879,10,1.4086,13.6647,0.0527,0.0262,0.1991,0.0328,0.0292,0.0864,0.0435,0,0.7384,0.7384,0.0061,30,55.957311444271966,0.628225,0.16923236101715147,0.7549158342950376,0.19945242548449996,0.018886745572309675,0.08083116143111198,0.12313996037627437,0.002360109925725615,0.04505770235704544,0.018135520288589942,1.3574081651138208,0.3898970747562297
11,2014-03-15,5.192,0.3126,5,1.4424,13.5534,0.059,0.0208,0.2432,0.0381,0.0441,0.08,0.0679,0,0.8743,0.8743,0.0066,30,55.957311444271966,0.7918310000000001,0.14040369725358062,0.7801841554574145,0.19919528283181637,0.017599506452905967,0.0841475474471206,0.13097097571758035,0.002160426578804888,0.05739830492572174,0.022809438321583997,1.1787040825569104,0.3575431773990621
1,2014-04-11,199.825,0.1742,200,1.2063,13.5002,7e-4,0,0,0,0,0,0,0,0.0024,0.0024,0,31,46.62086890359864,0.001092,1,0,0,0.4860548895573115,0.012709059015223248,0.007218030198986952,0.0011665317349375476,0,0,9.579677075240475,72.58333333333334
2,2014-04-11,150.271,0.1756,150,1.2096,13.5006,0.0019,0,7e-4,6e-4,0,0,2e-4,0,0.0056,0.0056,0,31,46.62086890359864,0.004662,0.6357786357786357,0.35800085800085796,0.06477906477906478,0.20831711352487223,0.020592594792687453,0.01512870659065195,7.41683993378644e-4,4.1284132983778205e-5,5.4881313998521195e-6,7.4347578064303566,31.357142857142858
3,2014-04-11,79.126,0.1951,79,1.2513,13.6358,0.0156,0.0018,0.0154,0.0067,0.0017,0.008,0.0016,0,0.0717,0.0717,0.0017,31,46.62086890359864,0.06617,0.3928064077376454,0.5780262959044884,0.11993350460933958,0.06254912345946124,0.04086389651835301,0.04326789925834383,0.001761647238565986,0.0016935831633101911,3.720707160113244e-4,4.388972444719988,2.7210599721059974
4,2014-04-11,69.621,0.2676,70,1.3788,13.4656,0.0877,0.0076,0.0872,0.0298,0.0092,0.0303,0.0064,0,0.3763,0.3763,0.0066,31,46.62086890359864,0.34659500000000004,0.41490500439994804,0.5950114687170905,0.08820381136484945,0.05370174054049442,0.044572537367325415,0.049432749704825675,0.008384385792878325,0.00997991661846778,0.0016407270528381213,4.002886976334167,0.711134732925857
5,2014-04-11,59.789,0.2889,60,1.41,13.3992,0.0961,0.0136,0.1359,0.0467,0.0166,0.0476,0.0149,0,0.5446,0.5446,0.0103,31,46.62086890359864,0.497293,0.3266243441994961,0.6686661585825661,0.11128851602576349,0.045331103215439435,0.04908930610448031,0.05731804774883131,0.00806347931672867,0.017876145225403626,0.0034739165229362187,3.5739031225721427,0.530481087036357
6,2014-04-11,49.893,0.3727,50,1.5151,13.5788,0.106,0.0254,0.2699,0.0747,0.0227,0.082,0.0259,0,0.855,0.855,0.0097,31,46.62086890359864,0.7718589999999999,0.24451097933689966,0.7678902493849267,0.1239721244424176,0.03826522004774306,0.05406378268215623,0.06646117437033017,0.007999607796295357,0.03549536908935188,0.007044629697581758,3.144919268810119,0.435906432748538
7,2014-04-11,39.669,0.4623,40,1.6049,13.7015,0.1085,0.0221,0.4075,0.1072,0.0253,0.1043,0.0433,0,1.1482,1.1482,0.0105,31,46.62086890359864,1.014126,0.18695112836077565,0.8343233483807732,0.13543681948791372,0.03230071543468399,0.059542349033869235,0.07706277293391404,0.006933583897625394,0.05703978818922414,0.011983920550791132,2.7159354150480954,0.40263020379724784
8,2014-04-11,29.884,0.4968,30,1.635,13.8212,0.1027,0.017,0.363,0.1051,0.0188,0.0797,0.0888,0,1.0469,1.0469,0.0107,31,46.62086890359864,0.968935,0.1814899864283982,0.7694757646281742,0.19514312105559198,0.027265914485547826,0.06557608721746423,0.08935549256431975,0.005180574652042124,0.052825746795086996,0.018254910147506524,2.286951561286071,0.4745438914891585
9,2014-04-11,18.821,0.3024,19,1.4288,13.9507,0.041,0.0082,0.1483,0.0415,0.0095,0.0349,0.098,0,0.5303,0.5303,0.0034,31,46.62086890359864,0.497591,0.1437003482780034,0.6267456605927358,0.3457880066158753,0.02262917846627176,0.07292173426507266,0.10515393673383074,0.0017244405844776783,0.02423650268632544,0.01928222248168299,1.815069322147845,0.5702432585329059
10,2014-04-11,9.676,0.2337,10,1.3237,14.5908,0.0256,0.0043,0.1054,0.0304,0.0068,0.0173,0.0915,0,0.3981,0.3981,0.0025,31,46.62086890359864,0.37568999999999997,0.11683036546088534,0.5930474593414784,0.39953685219196683,0.019428350125927352,0.07953981392744403,0.12013636724085076,9.036158378391753e-4,0.018778729145790134,0.019108364479072798,1.4289838537620239,0.5870384325546345
11,2014-04-11,4.513,0.2325,5,1.3217,14.9422,0.0205,0.0021,0.0981,0.0262,0.0141,0.0137,0.0789,0,0.3692,0.3692,0.0023,31,46.62086890359864,0.36678,0.09245869458531,0.6612547030917716,0.35059708817274654,0.017850068405056842,0.08347267636804331,0.12936381239222394,6.093254732879236e-4,0.020378621576507203,0.016744909436914784,1.214491926881012,0.6297399783315277
1,2014-04-12,200.359,0.1765,200,1.2115,13.4995,0,0,0,0,0,0,0,0,0.0028,0.0028,0,32,45.277753434233134,0,NaN,NaN,NaN,0.5374596906993786,0.012001718740314244,0.0066112681014694865,NaN,NaN,NaN,9.83418389432668,63.035714285714285
2,2014-04-12,150.484,0.1744,150,1.2069,13.5647,8e-4,0,8e-4,3e-4,0,0,0,0,0.0035,0.0035,0,32,45.277753434233134,0.0024500000000000004,0.5093877551020408,0.6179591836734694,0,0.2246313594394739,0.019726889423419425,0.014164503496337038,4.004856236863763e-4,4.266644369579573e-5,0,7.625637920745009,49.82857142857143
3,2014-04-12,80.39,0.2038,80,1.2688,13.2663,0.0332,0.0017,0.016,0.0067,0.0027,0.0079,0.0036,0,0.1102,0.1102,0.004,32,45.277753434233134,0.10195700000000002,0.5233186539423482,0.4311033082574026,0.10678030934609688,0.0662284617372326,0.039554859083529396,0.041160873015133694,0.0038193765572798965,0.0018791558130638515,4.843478170369549e-4,4.533673557730672,1.8493647912885662
4,2014-04-12,69.67,0.2276,70,1.3131,13.2618,0.0529,0.0056,0.0303,0.0111,0.0061,0.0145,0.0058,0,0.1985,0.1985,0.0057,32,45.277753434233134,0.180977,0.48445935118827255,0.47716008111527985,0.1036761577438017,0.055624941274097436,0.043688071542419174,0.04793667365398907,0.005349182557467699,0.00413797144654875,9.865231926836267e-4,4.091964363014338,1.1465994962216624
5,2014-04-12,60.122,0.2603,60,1.3674,13.299,0.081,0.0097,0.0626,0.0225,0.0105,0.0187,0.0089,0,0.3286,0.3286,0.0082,32,45.277753434233134,0.305088,0.4434261590098595,0.5502543528424585,0.08634230123767567,0.04671909947150886,0.048253176457157314,0.05582788975744434,0.00680743231508327,0.00872482959819096,0.0015839533648524709,3.650255168298004,0.7921485088253195
6,2014-04-12,49.967,0.3775,50,1.5203,13.514,0.1214,0.0237,0.2279,0.0617,0.0223,0.0483,0.0197,0,0.7321,0.7321,0.0097,32,45.277753434233134,0.6994839999999999,0.3019197008080242,0.7349746384477701,0.09017218406711235,0.0392391291646205,0.05329530363785497,0.06501813824768789,0.00867323711915367,0.02867686692390012,0.004292176034545693,3.20854597358167,0.515639939898921
7,2014-04-12,40.016,0.4659,40,1.6081,13.6592,0.1021,0.0294,0.3754,0.0819,0.0234,0.1342,0.0394,0,1.1336,1.1336,0.0126,32,45.277753434233134,0.9547220000000001,0.19516047603386114,0.7988838635749463,0.15930501234914457,0.03295674092641162,0.05886429865136571,0.07572126260838578,0.007291148841618934,0.0533083769745524,0.013674363638691256,2.766836778865336,0.41099153140437544
8,2014-04-12,29.892,0.5542,30,1.681,13.7524,0.1204,0.0285,0.5373,0.1218,0.0236,0.0502,0.09,0,1.1905,1.1905,0.0116,32,45.277753434233134,1.223874,0.17489055245883156,0.8569828266635292,0.1393427754817898,0.027680195651995403,0.06501521558563794,0.08818630870612511,0.00576321610695264,0.06633099710378966,0.014629012829887725,2.3251275841490022,0.4655186896262075
9,2014-04-12,19.905,0.3186,20,1.4502,13.9799,0.0644,0.0153,0.2304,0.0634,0.0131,0.0425,0.1042,0,0.758,0.758,0.0054,32,45.277753434233134,0.686803,0.1667727135728877,0.692268379724608,0.2717911832068293,0.023248452662341865,0.07180886130457463,0.10270331971921912,0.0029389233129471404,0.03768094108141173,0.021158703443602933,1.883418389432668,0.4203166226912929
10,2014-04-12,9.641,0.2189,10,1.2973,14.1728,0.0303,0.0037,0.1025,0.038,0.0065,0.0191,0.0942,0,0.4206,0.4206,0.0027,32,45.277753434233134,0.390853,0.1296446490112651,0.5749859921760866,0.39764566217989883,0.019526254726967143,0.07931239657380641,0.11961008501329318,0.0010647381497088779,0.01918083926527991,0.020004758671447184,1.441709194716334,0.5204469805040419
11,2014-04-12,5.182,0.2118,5,1.2842,15.1975,0.023,0.0026,0.09,0.029,0.0077,0.012,0.0757,0,0.3434,0.3434,0.0022,32,45.277753434233134,0.328199,0.11661217736799928,0.6168208922025966,0.3735142398361969,0.01789498749712503,0.08335325992344535,0.12908014890893077,7.165980047948207e-4,0.017655578641674843,0.016556438187777262,1.220854597358167,0.6167734420500873
1,2014-04-13,200.23,0.1735,200,1.2048,13.5452,5e-4,0,0,0,0,0,0,0,0.0019,0.0019,0,33,40.906073650104695,7.800000000000001e-4,1,0,0,0.7803858189834864,0.009704781716329302,0.004773346962629111,0.001482733056068624,0,0,10.778303427050451,91.3157894736842
2,2014-04-13,149.94,0.1799,150,1.219,13.5785,6e-4,0,0,0,0,0,0,0,0.0025,0.0025,0,33,40.906073650104695,9.36e-4,1,0,0,0.2971275956541251,0.01682152460544536,0.011094430951285214,7.428189891353128e-4,0,0,8.333727570287838,71.96
3,2014-04-13,79.862,0.215,80,1.2902,13.2898,0.0415,0.0014,0.018,0.0092,0.0012,0.0131,0.0042,0,0.1336,0.1336,0.0046,33,40.906073650104695,0.11671300000000001,0.5657296102405045,0.3626331257015071,0.13178480546297325,0.07688295310061638,0.03633262465859993,0.036132654733949846,0.005810927069057893,0.0017602352095170027,6.361677792965744e-4,4.91132137082018,1.6092814371257484
4,2014-04-13,69.871,0.2329,70,1.3223,13.2883,0.0666,0.0024,0.0268,0.0147,0.0022,0.0221,0.0065,0,0.2198,0.2198,0.007,33,40.906073650104695,0.18673800000000004,0.5681971532307296,0.35355417751073687,0.13422013730467283,0.06338066336175355,0.04055764121869517,0.04277167683618714,0.00791559420574678,0.0031517833015307227,0.0012618323102273684,4.422406199467657,1.059599636032757
5,2014-04-13,59.769,0.2435,60,1.3404,13.2937,0.0788,0.0035,0.0369,0.02,0.003,0.0276,0.0072,0,0.2707,0.2707,0.008,33,40.906073650104695,0.23219199999999998,0.5432917585446526,0.3898454727122382,0.12884164829106945,0.052249664277577323,0.045273972818670245,0.050630554351721306,0.0076843100053499425,0.00477781529779953,0.0017658638275265116,3.9334910281151347,0.8995197635759142
6,2014-04-13,50.097,0.2636,50,1.3727,13.3954,0.0792,0.008,0.0669,0.0325,0.006,0.0367,0.0082,0,0.3448,0.3448,0.0072,33,40.906073650104695,0.30549499999999996,0.42852419843205297,0.5334588127465262,0.12342264194176666,0.043073506528916346,0.05053875307326455,0.05993342378837448,0.006364332143369986,0.009295926339550547,0.0025505343907780476,3.444575856762613,0.7645011600928074
7,2014-04-13,39.474,0.5537,39,1.6806,13.5958,0.1111,0.0186,0.5841,0.0942,0.0186,0.1559,0.0232,0,1.1916,1.1916,0.01,33,40.906073650104695,1.172587,0.1623998901574041,0.9102565523922745,0.12161400390759919,0.034829691247254116,0.05703980483872735,0.07215245861113352,0.00674009239984917,0.06186889213070009,0.010455991365351528,2.9067691682748373,0.4646693521315878
8,2014-04-13,29.963,0.6878,30,1.7722,13.6944,0.1259,0.0191,0.7344,0.1697,0.0256,0.2187,0.0595,0,1.7634,1.7634,0.0129,33,40.906073650104695,1.573226,0.1360109736299807,0.8930172778736177,0.1530282362483203,0.029272760275591846,0.06297618612551505,0.08398116587184758,0.007020830078147803,0.09917153925205463,0.022662316921896696,2.4667455140575676,0.3900419643869797
9,2014-04-13,19.942,0.3382,20,1.4749,13.9841,0.0668,0.0149,0.266,0.0884,0.0159,0.0985,0.0808,0,0.8682,0.8682,0.0059,33,40.906073650104695,0.772297,0.15268219350845594,0.7356599857308782,0.2459843816562799,0.024131837941611594,0.07029950591790887,0.09941188416531917,0.0031988845932642124,0.04490029440246045,0.021230763856911583,1.977830342705045,0.38954158028104124
10,2014-04-13,10.367,0.2365,10,1.3286,14.6012,0.0293,0.0032,0.0861,0.0313,0.0047,0.0173,0.0851,0,0.3574,0.3574,0.0025,33,40.906073650104695,0.340008,0.1430907508058634,0.5426254676360557,0.41304322251241155,0.01989377144340485,0.07847443353353255,0.11767784610634646,0.0010173800909912237,0.01521888764159538,0.01737179754305797,1.4889151713525224,0.661723559037493
11,2014-04-13,5.17,0.2209,5,1.301,15.5379,0.0213,0.0017,0.0715,0.0222,0.0036,0.0068,0.06,0,0.2693,0.2693,0.0018,33,40.906073650104695,0.250088,0.13911903010140433,0.5913478455583635,0.38103387607562145,0.018062609215499282,0.08291176260059516,0.12803329239933675,6.767112254208432e-4,0.013203696105503563,0.013137806335634775,1.2444575856762612,0.8202747864834757
12,2014-04-13,5.164,0.2218,5,1.3028,15.5612,0.0333,0.0042,0.1087,0.0379,0.0058,0.026,0.0742,0,0.3955,0.3955,0.0027,33,40.906073650104695,0.37403600000000004,0.14921558352671935,0.6166117699900544,0.34751200419210976,0.018062609215499282,0.08291176260059516,0.12803329239933675,0.0010659606071588535,0.020219687816953606,0.017597023440800635,1.2444575856762612,0.5608091024020228
2,2014-04-13,200.019,0.1787,200,1.2164,13.5333,5e-4,0,0,0,0,0,0,0,0.0021,0.0021,0,33,40.906073650104695,7.800000000000001e-4,1,0,0,0.7803858189834864,0.009704781716329302,0.004773346962629111,0.0016388102198653214,0,0,10.778303427050451,85.0952380952381
3,2014-04-13,149.532,0.1758,150,1.2099,13.5799,0,0,0,0,0,0,0,0,0.0015,0.0015,0,33,40.906073650104695,0,NaN,NaN,NaN,0.2971275956541251,0.01682152460544536,0.011094430951285214,NaN,NaN,NaN,8.333727570287838,117.2
4,2014-04-13,79.856,0.2197,80,1.2988,13.2821,0.0461,0.0016,0.0203,0.0104,0.0015,0.0144,0.0051,0,0.1578,0.1578,0.0052,33,40.906073650104695,0.131569,0.5577909689972563,0.3683314458573068,0.13405133428087165,0.07688295310061638,0.03633262465859993,0.036132654733949846,0.006767192548297548,0.002111750321587828,7.643249052393335e-4,4.91132137082018,1.3922686945500635
5,2014-04-13,69.393,0.2311,69,1.3192,13.2831,0.0736,0.0026,0.0291,0.0163,0.0022,0.0229,0.0075,0,0.2414,0.2414,0.0077,33,40.906073650104695,0.20411200000000002,0.5742337540174022,0.3484704475973975,0.13289762483342477,0.062168365997179856,0.04100627130236012,0.043499264857740284,0.008617780648907981,0.0034494789548091464,0.0013955210841567305,4.373514682332406,0.9573322286661143
6,2014-04-13,59.955,0.2345,60,1.3251,13.2971,0.0717,0.003,0.0331,0.0173,0.0028,0.0232,0.007,0,0.2481,0.2481,0.0091,33,40.906073650104695,0.20934799999999998,0.5474711962856107,0.3872356076962761,0.12695607314137225,0.052249664277577323,0.045273972818670245,0.050630554351721306,0.007096946698097321,0.004349613374998815,0.001594751163279554,3.9334910281151347,0.9451833937928255
7,2014-04-13,50.585,0.2398,51,1.3341,13.3869,0.0645,0.0072,0.0532,0.0264,0.0046,0.0256,0.0072,0,0.2794,0.2794,0.0071,33,40.906073650104695,0.24437199999999998,0.4388555153618255,0.529275039693582,0.11677278902656606,0.04391344976387803,0.0499858326467181,0.05893095072631929,0.005384501699907386,0.007391877244163445,0.001922699894478064,3.4934673738978645,0.8582677165354332
8,2014-04-13,40.711,0.4288,41,1.5734,13.6056,0.1008,0.0177,0.2853,0.0659,0.0145,0.0642,0.0141,0,0.73,0.73,0.0087,33,40.906073650104695,0.695475,0.24951579855494446,0.8161630540278226,0.09430820662137387,0.03620130944886033,0.05579854154641891,0.06975893685849469,0.006593943004182941,0.03324471689754123,0.004802553368584952,3.004552202545342,0.5873972602739727
